"year","month","brand","registrations","market_share"
2025,2,"HYUNDAI",579,5
2025,2,"KIA",569,4.9
2025,2,"TESLA",509,4.4
2025,2,"RENAULT",477,4.1
2025,2,"NISSAN",364,3.1
2025,2,"VOLVO",287,2.5
2025,2,"SUZUKI",280,2.4
2025,2,"PEUGEOT",247,2.1
2025,2,"FORD",243,2.1
2025,2,"XPENG",177,1.5
2025,2,"POLESTAR",158,1.4
2025,2,"SEAT",144,1.2
2025,2,"MG",104,0.9
2025,2,"MAZDA",101,0.9
2025,2,"BYD",92,0.8
2025,2,"MINI",65,0.6
2025,2,"PORSCHE",44,0.4
2025,2,"DACIA",38,0.3
2025,2,"HONDA",32,0.3
2025,2,"OPEL",21,0.2
2025,2,"CITROEN",18,0.2
2025,2,"NAVOR",18,0.2
2025,2,"ALFA ROMEO",16,0.1
2025,2,"LAND ROVER",9,0.1
2025,2,"LEXUS",9,0.1
2025,2,"MAN",8,0.1
2025,2,"HONGQI",7,0.1
2025,2,"KGM",5,0
2025,2,"MAXUS",5,0
2025,2,"SUBARU",4,0
2025,2,"YUNLONG",4,0
2025,2,"LOTUS",3,0
2025,2,"FERRARI",2,0
2025,2,"JIA JI",2,0
2025,2,"LAMBORGHINI",2,0
2025,2,"MASERATI",2,0
2025,2,"ACCESS",1,0
2025,2,"BACH",1,0
2025,2,"CAN-AM",1,0
2025,2,"CFMOTO",1,0
2025,2,"DS",1,0
2025,2,"FIAT",1,0
2025,2,"FISKER",1,0
2025,2,"HISUN",1,0
2025,2,"JEEP",1,0
2025,2,"LINDEBJERG",1,0
2025,2,"NILSSON",1,0
2025,2,"POLARIS",1,0
2025,2,"VOYAH",1,0
2025,2,"XINGYUN",1,0
2025,2,"AIWAYS",0,0
2025,2,"BAW",0,0
2025,2,"GOES",0,0
2025,2,"JAC",0,0
2025,2,"MITSUBISHI",0,0
2025,2,"REX",0,0
2025,3,"VOLKSWAGEN",2378,15.9
2025,3,"MERCEDES-BENZ",1327,8.9
2025,3,"TOYOTA",1102,7.4
2025,3,"SKODA",1079,7.2
2025,3,"AUDI",1043,7
2025,3,"BMW",935,6.2
2025,3,"CUPRA",892,6
2025,3,"HYUNDAI",703,4.7
2025,3,"NISSAN",662,4.4
2025,3,"KIA",634,4.2
2025,3,"TESLA",593,4
2025,3,"BYD",380,2.5
2025,3,"FORD",374,2.5
2025,3,"VOLVO",369,2.5
2025,3,"RENAULT",339,2.3
2025,3,"MG",315,2.1
2025,3,"SUZUKI",278,1.9
2025,3,"XPENG",258,1.7
2025,3,"PEUGEOT",205,1.4
2025,3,"POLESTAR",189,1.3
2025,3,"MAZDA",183,1.2
2025,3,"NAVOR",156,1
2025,3,"SEAT",103,0.7
2025,3,"HONDA",84,0.6
2025,3,"DACIA",79,0.5
2025,3,"CITROEN",52,0.4
2025,3,"MINI",47,0.3
2025,3,"PORSCHE",47,0.3
2025,3,"OPEL",46,0.3
2025,3,"HONGQI",37,0.3
2025,3,"ALFA ROMEO",24,0.2
2025,3,"SUBARU",17,0.1
2025,3,"LEXUS",12,0.1
2025,3,"LAND ROVER",11,0.1
2025,3,"MAN",6,0
2025,3,"MAXUS",5,0
2025,3,"JEEP",4,0
2025,3,"FIAT",2,0
2025,3,"JIA JI",2,0
2025,3,"KGM",2,0
2025,3,"LOTUS",2,0
2025,3,"NILSSON",2,0
2025,3,"BENTLEY",1,0
2025,3,"CAN-AM",1,0
2025,3,"CFMOTO",1,0
2025,3,"EAGLE",1,0
2025,3,"GARIA",1,0
2025,3,"JAGUAR",1,0
2025,3,"MORRIS",1,0
2025,3,"ROLLS-ROYCE",1,0
2025,3,"YUNLONG",1,0
2025,3,"AC TRAILER",0,0
2025,3,"AIWAYS",0,0
2025,3,"BAW",0,0
2025,3,"DS",0,0
2025,3,"FISKER",0,0
2025,3,"HISUN",0,0
2025,3,"JAC",0,0
2025,3,"LINDEBJERG",0,0
2025,3,"MITSUBISHI",0,0
2025,3,"NIO",0,0
2025,3,"POLARIS",0,0
2025,3,"REGAL RAPTOR",0,0
2025,3,"VOYAH",0,0
