"year","month","brand","registrations","market_share"
2023,7,"MAZDA",409,2.3
2023,7,"MCLAREN",3,0
2023,7,"MERCEDES",1005,5.7
2023,7,"MG",256,1.5
2023,7,"MINI",175,1
2023,7,"MITSUBISHI",173,1
2023,7,"MORGAN",1,0
2023,7,"NISSAN",232,1.3
2023,7,"OPEL",420,2.4
2023,7,"PEUGEOT",552,3.1
2023,7,"POLESTAR",81,0.5
2023,7,"PORSCHE",137,0.8
2023,7,"RENAULT",608,3.5
2023,7,"SEAT",1086,6.2
2023,7,"SKODA",1844,10.5
2023,7,"SMART",16,0.1
2023,7,"SSANG-YONG",2,0
2023,7,"SUBARU",25,0.1
2023,7,"SUZUKI",364,2.1
2023,7,"TESLA",366,2.1
2023,7,"TOYOTA",770,4.4
2023,7,"VOLVO",203,1.2
2023,7,"VW",2248,12.8
2023,8,"ALFA-ROMEO",128,0.7
2023,8,"ASTON MARTIN",5,0
2023,8,"AUDI",1033,5.5
2023,8,"BAIC",1,0
2023,8,"BENTLEY",3,0
2023,8,"BMW",1587,8.4
2023,8,"BYD",95,0.5
2023,8,"CHEVROLET",3,0
2023,8,"CHRYSLER",1,0
2023,8,"CITROEN",258,1.4
2023,8,"CUPRA",603,3.2
2023,8,"DACIA",780,4.2
2023,8,"DS",39,0.2
2023,8,"FERRARI",10,0.1
2023,8,"FIAT",359,1.9
2023,8,"FISKER",42,0.2
2023,8,"FORD",570,3
2023,8,"FORTHING",2,0
2023,8,"HONDA",105,0.6
2023,8,"HYUNDAI",804,4.3
2023,8,"INEOS",5,0
2023,8,"JAGUAR",23,0.1
2023,8,"JEEP",188,1
2023,8,"KIA",578,3.1
2023,8,"KTM",2,0
2023,8,"LAMBORGHINI",1,0
2023,8,"LAND ROVER",103,0.5
2023,8,"LEXUS",31,0.2
2023,8,"MAN",1,0
2023,8,"MASERATI",4,0
2023,8,"MAZDA",510,2.7
2023,8,"MERCEDES",946,5
2023,8,"MG",178,0.9
2023,8,"MINI",210,1.1
2023,8,"MITSUBISHI",153,0.8
2023,8,"NIO",1,0
2023,8,"NISSAN",221,1.2
2023,8,"OPEL",288,1.5
2023,8,"PEUGEOT",266,1.4
2023,8,"POLESTAR",89,0.5
2023,8,"PORSCHE",108,0.6
2023,8,"RENAULT",511,2.7
2023,8,"SEAT",830,4.4
2023,8,"SKODA",1875,10
2023,8,"SMART",8,0
2023,8,"SSANG-YONG",1,0
2023,8,"SUBARU",18,0.1
2023,8,"SUZUKI",361,1.9
2023,8,"TESLA",880,4.7
2023,8,"TOYOTA",800,4.3
2023,8,"VOLVO",296,1.6
2023,8,"VW",2876,15.3
2023,9,"ALFA-ROMEO",39,0.2
2023,9,"ASTON MARTIN",3,0
2023,9,"AUDI",1388,7
2023,9,"BENTLEY",5,0
2023,9,"BMW",1344,6.8
2023,9,"BYD",139,0.7
2023,9,"CATERHAM CARS",1,0
2023,9,"CHEVROLET",3,0
2023,9,"CITROEN",190,1
2023,9,"CUPRA",848,4.3
2023,9,"DACIA",866,4.4
2023,9,"DS",54,0.3
2023,9,"FERRARI",11,0.1
2023,9,"FIAT",249,1.3
2023,9,"FISKER",53,0.3
2023,9,"FORD",676,3.4
2023,9,"HONDA",142,0.7
2023,9,"HYUNDAI",1177,5.9
2023,9,"INEOS",11,0.1
2023,9,"JAGUAR",20,0.1
2023,9,"JEEP",173,0.9
2023,9,"KIA",927,4.7
2023,9,"LAMBORGHINI",4,0
2023,9,"LAND ROVER",80,0.4
2023,9,"LEXUS",21,0.1
2023,9,"MAN",2,0
2023,9,"MASERATI",2,0
2023,9,"MAZDA",668,3.4
2023,9,"MERCEDES",1023,5.2
2023,9,"MG",152,0.8
2023,9,"MINI",142,0.7
2023,9,"MITSUBISHI",165,0.8
2023,9,"NISSAN",152,0.8
2023,9,"OPEL",550,2.8
2023,9,"PEUGEOT",377,1.9
2023,9,"POLESTAR",47,0.2
2023,9,"PORSCHE",73,0.4
2023,9,"RENAULT",805,4.1
2023,9,"SEAT",771,3.9
2023,9,"SERES",1,0
2023,9,"SKODA",1991,10
2023,9,"SMART",11,0.1
2023,9,"SUBARU",10,0.1
2023,9,"SUZUKI",456,2.3
2023,9,"TESLA",598,3
2023,9,"TOYOTA",791,4
2023,9,"VOLVO",265,1.3
2023,9,"VW",2364,11.9
2023,10,"ALFA-ROMEO",64,0.3
2023,10,"AUDI",1398,7.4
2023,10,"BMW",1642,8.7
2023,10,"BYD",124,0.7
2023,10,"CHEVROLET",3,0
2023,10,"CHRYSLER",3,0
2023,10,"CITROEN",183,1
2023,10,"CUPRA",681,3.6
2023,10,"DACIA",931,4.9
2023,10,"DS",21,0.1
2023,10,"FERRARI",7,0
2023,10,"FIAT",283,1.5
2023,10,"FISKER",42,0.2
2023,10,"FORD",584,3.1
2023,10,"HONDA",117,0.6
2023,10,"HYUNDAI",878,4.7
2023,10,"INEOS",8,0
2023,10,"JAGUAR",12,0.1
2023,10,"JEEP",110,0.6
2023,10,"KIA",810,4.3
2023,10,"KTM",1,0
2023,10,"LAMBORGHINI",3,0
2023,10,"LAND ROVER",73,0.4
2023,10,"LEXUS",19,0.1
2023,10,"MASERATI",4,0
2023,10,"MAZDA",565,3
2023,10,"MCLAREN",2,0
2023,10,"MERCEDES",1124,6
2023,10,"MG",191,1
2023,10,"MINI",190,1
2023,10,"MITSUBISHI",185,1
2023,10,"NISSAN",186,1
2023,10,"OPEL",438,2.3
2023,10,"PEUGEOT",302,1.6
2023,10,"POLESTAR",52,0.3
2023,10,"PORSCHE",160,0.8
2023,10,"RENAULT",652,3.5
2023,10,"SEAT",660,3.5
2023,10,"SKODA",1878,10
2023,10,"SMART",14,0.1
2023,10,"SUBARU",47,0.2
2023,10,"SUZUKI",323,1.7
2023,10,"TESLA",339,1.8
2023,10,"TOYOTA",820,4.3
2023,10,"VOLVO",294,1.6
2023,10,"VW",2444,13
2023,11,"ALFA-ROMEO",41,0.2
2023,11,"ASTON MARTIN",3,0
2023,11,"AUDI",831,4.4
2023,11,"BAIC",2,0
2023,11,"BENTLEY",4,0
2023,11,"BMW",1777,9.4
2023,11,"BYD",190,1
2023,11,"CHRYSLER",1,0
2023,11,"CITROEN",187,1
2023,11,"CUPRA",351,1.9
2023,11,"DACIA",897,4.7
2023,11,"DS",12,0.1
2023,11,"FERRARI",3,0
2023,11,"FIAT",233,1.2
2023,11,"FISKER",42,0.2
2023,11,"FORD",585,3.1
2023,11,"FORTHING",1,0
2023,11,"HONDA",97,0.5
2023,11,"HYUNDAI",1572,8.3
2023,11,"INEOS",3,0
2023,11,"JAGUAR",11,0.1
2023,11,"JEEP",88,0.5
2023,11,"KIA",697,3.7
2023,11,"LAMBORGHINI",4,0
2023,11,"LAND ROVER",72,0.4
2023,11,"LEXUS",19,0.1
2023,11,"MAN",4,0
2023,11,"MAZDA",611,3.2
2023,11,"MCLAREN",1,0
2023,11,"MERCEDES",880,4.7
2023,11,"MG",144,0.8
2023,11,"MINI",245,1.3
2023,11,"MITSUBISHI",310,1.6
2023,11,"NISSAN",313,1.7
2023,11,"OPEL",240,1.3
2023,11,"PEUGEOT",208,1.1
2023,11,"POLESTAR",40,0.2
2023,11,"PORSCHE",56,0.3
2023,11,"RENAULT",761,4
2023,11,"SEAT",824,4.4
2023,11,"SKODA",2041,10.8
2023,11,"SMART",9,0
2023,11,"SSANG-YONG",6,0
2023,11,"SUBARU",40,0.2
2023,11,"SUZUKI",365,1.9
2023,11,"TESLA",752,4
2023,11,"TOYOTA",670,3.5
2023,11,"VOLVO",291,1.5
2023,11,"VW",2366,12.5
2023,12,"ALFA-ROMEO",49,0.3
2023,12,"AUDI",616,3.3
2023,12,"BAIC",5,0
2023,12,"BENTLEY",2,0
2023,12,"BMW",1628,8.8
2023,12,"BYD",112,0.6
2023,12,"CATERHAM CARS",1,0
2023,12,"CHEVROLET",1,0
2023,12,"CITROEN",110,0.6
2023,12,"CUPRA",299,1.6
2023,12,"DACIA",688,3.7
2023,12,"DS",6,0
2023,12,"FERRARI",7,0
2023,12,"FIAT",139,0.8
2023,12,"FISKER",45,0.2
2023,12,"FORD",497,2.7
2023,12,"FORTHING",1,0
2023,12,"HONDA",58,0.3
2023,12,"HYUNDAI",2742,14.8
2023,12,"INEOS",3,0
2023,12,"JAGUAR",7,0
2023,12,"JEEP",79,0.4
2023,12,"KIA",581,3.1
2023,12,"LAMBORGHINI",6,0
2023,12,"LAND ROVER",83,0.4
2023,12,"LEXUS",22,0.1
2023,12,"MAN",5,0
2023,12,"MASERATI",2,0
2023,12,"MAZDA",476,2.6
2023,12,"MCLAREN",1,0
2023,12,"MERCEDES",888,4.8
2023,12,"MG",218,1.2
2023,12,"MINI",221,1.2
2023,12,"MITSUBISHI",287,1.6
2023,12,"NISSAN",244,1.3
2023,12,"OPEL",198,1.1
2023,12,"PEUGEOT",263,1.4
2023,12,"POLESTAR",49,0.3
2023,12,"PORSCHE",62,0.3
2023,12,"RENAULT",573,3.1
2023,12,"ROLLS ROYCE",2,0
2023,12,"SAAB",1,0
2023,12,"SEAT",712,3.8
2023,12,"SKODA",1627,8.8
2023,12,"SMART",23,0.1
2023,12,"SSANG-YONG",31,0.2
2023,12,"SUBARU",82,0.4
2023,12,"SUZUKI",380,2.1
2023,12,"TESLA",587,3.2
2023,12,"TOYOTA",731,4
2023,12,"VOLVO",380,2.1
2023,12,"VW",2667,14.4
2024,1,"ALFA-ROMEO",65,0.4
2024,1,"ASTON MARTIN",3,0
2024,1,"AUDI",1452,8.3
2024,1,"BAIC",1,0
2024,1,"BMW",1561,8.9
2024,1,"BYD",157,0.9
2024,1,"CHEVROLET",1,0
2024,1,"CHRYSLER",3,0
2024,1,"CITROEN",210,1.2
2024,1,"CUPRA",484,2.8
2024,1,"DACIA",918,5.2
2024,1,"DFSK",1,0
2024,1,"DS",27,0.2
2024,1,"FERRARI",3,0
2024,1,"FIAT",235,1.3
2024,1,"FISKER",44,0.3
2024,1,"FORD",458,2.6
2024,1,"FORTHING",1,0
2024,1,"HONDA",54,0.3
2024,1,"HYUNDAI",259,1.5
2024,1,"INEOS",3,0
2024,1,"JAGUAR",8,0
2024,1,"JEEP",94,0.5
2024,1,"KIA",579,3.3
2024,1,"LAMBORGHINI",2,0
2024,1,"LAND ROVER",113,0.6
2024,1,"LEXUS",33,0.2
2024,1,"LOTUS",2,0
2024,1,"MAN",2,0
2024,1,"MASERATI",1,0
2024,1,"MAZDA",388,2.2
2024,1,"MCLAREN",2,0
2024,1,"MERCEDES",786,4.5
2024,1,"MG",166,0.9
2024,1,"MINI",155,0.9
2024,1,"MITSUBISHI",331,1.9
2024,1,"NISSAN",197,1.1
2024,1,"OPEL",293,1.7
2024,1,"PEUGEOT",382,2.2
2024,1,"POLESTAR",29,0.2
2024,1,"PORSCHE",93,0.5
2024,1,"RENAULT",334,1.9
2024,1,"ROLLS ROYCE",1,0
2024,1,"SEAT",1069,6.1
2024,1,"SERES",1,0
2024,1,"SKODA",2056,11.7
2024,1,"SKYWELL",1,0
2024,1,"SMART",58,0.3
2024,1,"SSANG-YONG",4,0
2024,1,"SUBARU",17,0.1
2024,1,"SUZUKI",540,3.1
2024,1,"TESLA",391,2.2
2024,1,"TOYOTA",818,4.7
2024,1,"VOLVO",311,1.8
2024,1,"VW",2355,13.4
2024,2,"ALFA-ROMEO",76,0.4
2024,2,"ASTON MARTIN",5,0
2024,2,"AUDI",962,4.8
2024,2,"BAIC",2,0
2024,2,"BENTLEY",1,0
2024,2,"BMW",1406,7
2024,2,"BYD",224,1.1
2024,2,"CADILLAC",1,0
2024,2,"CATERHAM CARS",1,0
2024,2,"CHEVROLET",1,0
2024,2,"CHRYSLER",1,0
2024,2,"CITROEN",362,1.8
2024,2,"CUPRA",306,1.5
2024,2,"DACIA",1001,5
2024,2,"DS",18,0.1
2024,2,"FERRARI",10,0
2024,2,"FIAT",260,1.3
2024,2,"FISKER",17,0.1
2024,2,"FORD",515,2.6
2024,2,"HONDA",121,0.6
2024,2,"HYUNDAI",518,2.6
2024,2,"INEOS",1,0
2024,2,"JAGUAR",10,0
2024,2,"JEEP",85,0.4
2024,2,"KIA",491,2.5
2024,2,"LAMBORGHINI",1,0
2024,2,"LAND ROVER",104,0.5
2024,2,"LEXUS",25,0.1
2024,2,"MAN",1,0
2024,2,"MASERATI",3,0
2024,2,"MAZDA",661,3.3
2024,2,"MCLAREN",1,0
2024,2,"MERCEDES",959,4.8
2024,2,"MG",314,1.6
2024,2,"MINI",132,0.7
2024,2,"MITSUBISHI",361,1.8
2024,2,"NISSAN",331,1.7
2024,2,"OPEL",322,1.6
2024,2,"PEUGEOT",657,3.3
2024,2,"POLESTAR",28,0.1
2024,2,"PORSCHE",145,0.7
2024,2,"RENAULT",495,2.5
2024,2,"SEAT",1329,6.6
2024,2,"SKODA",1768,8.8
2024,2,"SKYWELL",1,0
2024,2,"SMART",36,0.2
2024,2,"SSANG-YONG",11,0.1
2024,2,"SUBARU",13,0.1
2024,2,"SUZUKI",756,3.8
2024,2,"TESLA",876,4.4
2024,2,"TOYOTA",876,4.4
2024,2,"VOLVO",335,1.7
2024,2,"VW",3074,15.4
2024,3,"ALFA-ROMEO",115,0.4
2024,3,"ALPINE",3,0
2024,3,"ASTON MARTIN",2,0
2024,3,"AUDI",1494,5.8
2024,3,"BENTLEY",2,0
2024,3,"BMW",1660,6.5
2024,3,"BYD",301,1.2
2024,3,"CHEVROLET",1,0
2024,3,"CHRYSLER",1,0
2024,3,"CITROEN",260,1
2024,3,"CUPRA",576,2.2
2024,3,"DACIA",1130,4.4
2024,3,"DS",11,0
2024,3,"FERRARI",10,0
2024,3,"FIAT",226,0.9
2024,3,"FISKER",16,0.1
2024,3,"FORD",627,2.4
2024,3,"FORTHING",3,0
2024,3,"HONDA",126,0.5
2024,3,"HYUNDAI",718,2.8
2024,3,"INEOS",2,0
2024,3,"JAGUAR",40,0.2
2024,3,"JEEP",93,0.4
2024,3,"KIA",799,3.1
2024,3,"KTM",1,0
2024,3,"LAMBORGHINI",6,0
2024,3,"LAND ROVER",119,0.5
2024,3,"LEXUS",40,0.2
2024,3,"LOTUS",1,0
2024,3,"MAN",2,0
2024,3,"MASERATI",3,0
2024,3,"MAZDA",715,2.8
2024,3,"MCLAREN",7,0
2024,3,"MERCEDES",1508,5.9
2024,3,"MG",509,2
2024,3,"MINI",123,0.5
2024,3,"MITSUBISHI",837,3.3
2024,3,"NIO",2,0
2024,3,"NISSAN",482,1.9
2024,3,"OPEL",368,1.4
2024,3,"PEUGEOT",383,1.5
2024,3,"POLESTAR",43,0.2
2024,3,"PORSCHE",222,0.9
2024,3,"RENAULT",777,3
2024,3,"ROLLS ROYCE",2,0
2024,3,"SEAT",1744,6.8
2024,3,"SKODA",2299,8.9
2024,3,"SKYWELL",6,0
2024,3,"SMART",47,0.2
2024,3,"SSANG-YONG",16,0.1
2024,3,"SUBARU",21,0.1
2024,3,"SUZUKI",1029,4
2024,3,"TESLA",1239,4.8
2024,3,"TOYOTA",1141,4.4
2024,3,"VOLVO",390,1.5
2024,3,"VW",3403,13.2
2024,4,"ALFA-ROMEO",113,0.5
2024,4,"ALPINE",2,0
2024,4,"ASTON MARTIN",4,0
2024,4,"AUDI",1210,5.7
2024,4,"BENTLEY",2,0
2024,4,"BMW",1696,7.9
2024,4,"BYD",252,1.2
2024,4,"CADILLAC",1,0
2024,4,"CHEVROLET",3,0
2024,4,"CHRYSLER",1,0
2024,4,"CITROEN",326,1.5
2024,4,"CUPRA",454,2.1
2024,4,"DACIA",1067,5
2024,4,"DS",26,0.1
2024,4,"FERRARI",10,0
2024,4,"FIAT",205,1
2024,4,"FISKER",29,0.1
2024,4,"FORD",496,2.3
2024,4,"FORTHING",3,0
2024,4,"HONDA",120,0.6
2024,4,"HYUNDAI",740,3.5
2024,4,"INEOS",1,0
2024,4,"JAGUAR",17,0.1
2024,4,"JEEP",108,0.5
2024,4,"KIA",586,2.7
2024,4,"KTM",1,0
2024,4,"LAMBORGHINI",3,0
2024,4,"LAND ROVER",134,0.6
2024,4,"LEXUS",36,0.2
2024,4,"LOTUS",2,0
2024,4,"MAN",2,0
2024,4,"MASERATI",1,0
2024,4,"MAZDA",834,3.9
2024,4,"MCLAREN",5,0
2024,4,"MERCEDES",1091,5.1
2024,4,"MG",349,1.6
2024,4,"MINI",137,0.6
2024,4,"MITSUBISHI",352,1.6
2024,4,"NIO",1,0
2024,4,"NISSAN",160,0.7
2024,4,"OPEL",352,1.6
2024,4,"PEUGEOT",499,2.3
2024,4,"POLESTAR",40,0.2
2024,4,"PORSCHE",189,0.9
2024,4,"RENAULT",482,2.3
2024,4,"ROLLS ROYCE",1,0
2024,4,"SEAT",1200,5.6
